-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2025 in LST
Location: Latitude  -4.5301   Longitude 136.8935 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 303.99 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/hour) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
WSC                    MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,WS10M,T2M,PRECTOTCORR,PS,ALLSKY_KT,WSC
2021,10,22,4,0.0,0.0,0.0,1.32,24.44,2.28,97.52,-999.0,2.45
2021,10,22,5,5.18,0.0,6.47,1.15,24.41,3.15,97.58,0.17,2.17
2021,10,22,6,81.03,16.37,80.77,1.15,24.58,4.23,97.66,0.25,2.14
2021,10,22,7,217.75,52.67,190.02,1.37,24.99,4.14,97.72,0.34,2.11
2021,10,22,8,372.2,76.05,279.23,1.6,25.45,3.49,97.77,0.4,2.22
2021,10,22,9,504.08,34.81,368.84,2.13,25.81,35.28,97.77,0.44,2.91
2021,10,22,10,578.85,34.65,402.76,2.27,26.04,26.24,97.72,0.44,2.98
2021,10,22,11,555.25,52.96,387.2,2.19,26.23,17.47,97.63,0.41,2.86
2021,10,22,12,478.83,55.53,332.91,2.21,26.3,12.85,97.55,0.36,2.82
2021,10,22,13,365.77,38.12,254.65,2.23,26.16,11.17,97.5,0.3,2.8
2021,10,22,14,242.02,21.3,181.97,2.25,25.83,9.8,97.49,0.24,2.78
2021,10,22,15,122.4,10.17,101.65,2.37,25.5,8.99,97.51,0.17,2.95
2021,10,22,16,65.43,0.0,65.02,2.37,25.12,10.28,97.57,0.16,3.14
2021,10,22,17,10.4,0.0,12.71,1.96,24.5,10.68,97.63,0.12,2.77
2021,10,22,18,0.0,0.0,0.0,1.26,23.92,10.75,97.7,-999.0,2.14
2021,10,22,19,0.0,0.0,0.0,0.9,23.56,10.69,97.76,-999.0,1.81
2021,10,22,20,0.0,0.0,0.0,0.9,23.3,10.62,97.82,-999.0,1.61
2021,10,22,21,0.0,0.0,0.0,0.88,23.18,12.43,97.85,-999.0,1.45
2021,10,22,22,0.0,0.0,0.0,0.97,23.05,14.98,97.84,-999.0,1.31
2021,10,22,23,0.0,0.0,0.0,0.82,22.89,17.66,97.76,-999.0,1.31
2021,10,23,0,0.0,0.0,0.0,0.69,22.79,21.43,97.66,-999.0,1.29
2021,10,23,1,0.0,0.0,0.0,0.61,22.75,25.91,97.6,-999.0,1.23
2021,10,23,2,0.0,0.0,0.0,0.58,22.76,31.67,97.58,-999.0,1.15
2021,10,23,3,0.0,0.0,0.0,0.77,22.68,35.64,97.58,-999.0,1.15
2021,10,23,4,0.0,0.0,0.0,0.93,22.63,39.93,97.62,-999.0,1.17
2021,10,23,5,5.38,0.0,6.58,1.01,22.68,44.31,97.69,0.17,1.19
2021,10,23,6,100.57,28.88,83.52,0.93,23.22,49.11,97.76,0.31,1.09
2021,10,23,7,251.98,44.58,187.32,0.53,24.66,53.13,97.83,0.39,0.71
2021,10,23,8,425.98,51.34,301.71,0.96,25.81,49.58,97.86,0.46,1.12
2021,10,23,9,655.0,162.73,343.61,1.42,26.58,8.61,97.84,0.57,1.55
2021,10,23,10,763.47,334.08,352.09,1.69,27.05,4.36,97.77,0.59,1.81
2021,10,23,11,780.5,454.35,333.95,1.92,27.21,2.28,97.68,0.57,2.11
2021,10,23,12,746.53,487.01,295.01,2.09,27.2,1.67,97.57,0.56,2.33
2021,10,23,13,686.88,385.52,318.17,2.13,26.96,1.6,97.46,0.57,2.44
2021,10,23,14,498.25,352.06,226.74,2.09,26.56,2.05,97.41,0.5,2.45
2021,10,23,15,344.55,252.13,189.31,1.96,26.01,3.06,97.39,0.47,2.34
2021,10,23,16,155.15,175.83,122.15,1.71,25.45,5.02,97.41,0.37,2.11
2021,10,23,17,17.12,15.25,20.84,1.54,25.02,9.33,97.47,0.2,2.25
2021,10,23,18,0.0,0.0,0.0,1.58,24.73,16.24,97.55,-999.0,2.44
2021,10,23,19,0.0,0.0,0.0,1.46,24.63,17.44,97.67,-999.0,2.47
2021,10,23,20,0.0,0.0,0.0,1.09,24.51,13.12,97.76,-999.0,2.18
2021,10,23,21,0.0,0.0,0.0,0.86,24.31,8.64,97.78,-999.0,1.99
2021,10,23,22,0.0,0.0,0.0,0.78,24.05,5.84,97.74,-999.0,1.82
2021,10,23,23,0.0,0.0,0.0,0.82,23.85,4.96,97.68,-999.0,1.45
2021,10,24,0,0.0,0.0,0.0,0.87,23.74,4.98,97.6,-999.0,1.09
2021,10,24,1,0.0,0.0,0.0,0.91,23.56,4.84,97.54,-999.0,1.07
2021,10,24,2,0.0,0.0,0.0,1.04,23.33,5.4,97.49,-999.0,1.25
2021,10,24,3,0.0,0.0,0.0,1.01,23.29,6.21,97.47,-999.0,1.19
2021,10,24,4,0.0,0.0,0.0,0.88,23.39,8.05,97.49,-999.0,1.04
2021,10,24,5,6.38,9.27,8.18,0.64,23.48,8.67,97.54,0.2,0.77
2021,10,24,6,123.82,216.93,64.0,0.24,23.64,7.89,97.6,0.38,0.29
2021,10,24,7,331.6,466.9,120.48,0.14,24.25,6.48,97.66,0.51,0.38
2021,10,24,8,541.05,576.16,167.06,0.36,25.32,4.85,97.7,0.58,0.46
2021,10,24,9,612.9,398.2,214.36,1.05,26.4,9.93,97.68,0.53,1.21
2021,10,24,10,722.15,543.75,231.85,1.64,26.6,7.34,97.64,0.55,1.88
2021,10,24,11,717.78,540.89,235.04,1.9,26.5,7.57,97.58,0.53,2.12
2021,10,24,12,671.58,395.01,265.92,1.99,26.44,7.1,97.5,0.51,2.24
2021,10,24,13,562.67,342.91,255.94,2.05,26.25,7.02,97.42,0.47,2.37
2021,10,24,14,380.27,91.03,215.35,1.95,25.95,8.63,97.37,0.38,2.27
2021,10,24,15,177.4,33.35,136.93,1.67,25.56,11.92,97.35,0.24,1.95
2021,10,24,16,92.35,43.46,73.41,1.34,25.13,17.9,97.37,0.22,1.62
2021,10,24,17,10.55,0.0,12.89,1.13,24.77,30.03,97.42,0.12,1.82
2021,10,24,18,0.0,0.0,0.0,1.27,24.48,51.7,97.47,-999.0,2.27
2021,10,24,19,0.0,0.0,0.0,1.5,24.39,66.97,97.52,-999.0,2.51
2021,10,24,20,0.0,0.0,0.0,1.65,24.34,60.31,97.57,-999.0,2.67
2021,10,24,21,0.0,0.0,0.0,1.75,24.3,39.6,97.6,-999.0,2.8
2021,10,24,22,0.0,0.0,0.0,1.77,24.2,25.63,97.61,-999.0,2.87
2021,10,24,23,0.0,0.0,0.0,1.82,24.05,22.32,97.57,-999.0,2.95
2021,10,25,0,0.0,0.0,0.0,1.83,23.86,22.28,97.53,-999.0,2.87
2021,10,25,1,0.0,0.0,0.0,1.8,23.36,21.04,97.52,-999.0,2.8
2021,10,25,2,0.0,0.0,0.0,1.4,22.78,20.26,97.51,-999.0,2.32
2021,10,25,3,0.0,0.0,0.0,1.24,22.16,18.41,97.51,-999.0,2.14
2021,10,25,4,0.0,0.0,0.0,1.43,21.63,14.0,97.55,-999.0,2.4
2021,10,25,5,6.38,2.4,7.94,1.68,21.17,9.87,97.61,0.2,2.73
2021,10,25,6,115.53,75.05,80.49,2.04,20.96,7.14,97.68,0.36,3.13
2021,10,25,7,323.38,205.79,214.85,2.36,21.09,5.32,97.72,0.5,3.35
2021,10,25,8,539.65,312.67,297.79,2.44,21.46,4.31,97.71,0.58,3.27
2021,10,25,9,666.12,175.11,458.69,2.09,22.03,8.27,97.63,0.58,2.79
2021,10,25,10,679.3,96.82,460.13,1.45,22.87,6.25,97.53,0.52,2.13
2021,10,25,11,775.53,256.13,507.72,0.62,24.42,5.25,97.48,0.57,1.24
2021,10,25,12,672.25,50.65,421.99,0.47,25.17,8.19,97.44,0.51,0.57
2021,10,25,13,638.9,146.25,366.97,0.85,25.34,15.84,97.43,0.53,1.01
2021,10,25,14,433.92,149.97,243.36,1.06,25.15,21.51,97.41,0.43,1.34
2021,10,25,15,335.67,315.13,160.36,1.22,24.91,25.13,97.41,0.46,1.54
2021,10,25,16,154.38,107.8,109.45,1.13,24.65,22.26,97.42,0.37,1.44
2021,10,25,17,17.95,19.92,18.86,0.8,24.19,18.52,97.44,0.21,1.36
2021,10,25,18,0.0,0.0,0.0,0.81,23.66,15.33,97.49,-999.0,1.13
2021,10,25,19,0.0,0.0,0.0,0.44,23.9,13.98,97.54,-999.0,0.47
2021,10,25,20,0.0,0.0,0.0,0.23,24.12,11.45,97.59,-999.0,0.25
2021,10,25,21,0.0,0.0,0.0,0.13,24.31,10.79,97.61,-999.0,0.15
2021,10,25,22,0.0,0.0,0.0,0.24,24.27,10.01,97.59,-999.0,0.25
2021,10,25,23,0.0,0.0,0.0,0.48,24.05,8.53,97.54,-999.0,0.5
2021,10,26,0,0.0,0.0,0.0,0.61,23.71,5.73,97.48,-999.0,0.65
2021,10,26,1,0.0,0.0,0.0,0.55,23.54,4.54,97.44,-999.0,0.6
2021,10,26,2,0.0,0.0,0.0,0.75,23.39,4.84,97.43,-999.0,0.8
2021,10,26,3,0.0,0.0,0.0,0.99,23.29,6.11,97.44,-999.0,1.04
2021,10,26,4,0.0,0.0,0.0,0.98,23.34,6.49,97.47,-999.0,1.01
2021,10,26,5,7.0,10.85,9.85,0.83,23.46,6.26,97.5,0.21,0.87
2021,10,26,6,118.62,196.85,87.78,0.77,23.88,4.15,97.55,0.37,0.9
2021,10,26,7,314.8,425.44,116.37,0.25,25.51,5.09,97.64,0.48,0.37
2021,10,26,8,538.65,406.61,219.05,1.06,27.09,3.28,97.71,0.58,1.08
2021,10,26,9,712.08,490.47,245.19,1.74,27.79,2.37,97.72,0.62,1.8
2021,10,26,10,821.53,683.5,283.7,1.79,28.39,2.02,97.66,0.63,1.82
2021,10,26,11,827.5,553.75,358.48,1.8,28.75,4.88,97.55,0.61,1.84
2021,10,26,12,772.5,418.49,353.29,1.89,28.86,7.79,97.43,0.58,1.97
2021,10,26,13,661.7,265.97,350.87,2.02,28.66,10.45,97.34,0.55,2.15
2021,10,26,14,472.23,144.99,275.45,2.03,28.3,10.99,97.29,0.47,2.23
2021,10,26,15,301.0,83.4,195.43,1.96,27.72,12.47,97.29,0.41,2.24
2021,10,26,16,124.75,31.45,101.97,1.72,26.87,12.58,97.32,0.3,2.04
2021,10,26,17,14.3,4.74,17.44,1.45,25.93,16.2,97.36,0.17,1.98
2021,10,26,18,0.0,0.0,0.0,1.27,25.18,17.5,97.41,-999.0,2.22
2021,10,26,19,0.0,0.0,0.0,1.36,24.86,21.93,97.48,-999.0,2.3
2021,10,26,20,0.0,0.0,0.0,1.37,24.68,38.79,97.54,-999.0,2.28
2021,10,26,21,0.0,0.0,0.0,1.3,24.59,46.93,97.62,-999.0,2.21
2021,10,26,22,0.0,0.0,0.0,1.21,24.42,18.46,97.66,-999.0,2.16
2021,10,26,23,0.0,0.0,0.0,1.32,24.19,6.16,97.62,-999.0,2.29
2021,10,27,0,0.0,0.0,0.0,1.09,23.94,7.78,97.55,-999.0,2.06
2021,10,27,1,0.0,0.0,0.0,0.94,23.62,14.45,97.5,-999.0,1.86
2021,10,27,2,0.0,0.0,0.0,0.94,23.29,15.54,97.46,-999.0,1.94
2021,10,27,3,0.0,0.0,0.0,0.96,22.96,8.21,97.42,-999.0,1.98
2021,10,27,4,0.0,0.0,0.0,0.8,22.86,3.12,97.41,-999.0,1.81
2021,10,27,5,7.05,1.78,8.59,0.42,23.02,2.62,97.48,0.21,1.48
2021,10,27,6,136.18,156.29,118.99,0.56,23.37,3.14,97.62,0.42,1.62
2021,10,27,7,349.52,251.21,199.01,0.76,24.04,4.48,97.69,0.54,1.6
2021,10,27,8,559.03,472.59,208.53,0.79,24.65,6.47,97.69,0.6,1.33
2021,10,27,9,738.55,686.27,313.98,0.49,26.02,1.86,97.68,0.64,0.79
2021,10,27,10,791.92,443.45,305.77,0.51,27.17,2.19,97.64,0.61,0.51
2021,10,27,11,787.22,330.72,356.76,0.87,27.58,1.85,97.56,0.58,0.78
2021,10,27,12,745.45,280.95,330.05,1.04,27.92,1.36,97.48,0.56,0.93
2021,10,27,13,633.55,215.83,349.54,1.24,28.12,1.16,97.42,0.53,1.18
2021,10,27,14,534.15,438.31,194.19,1.41,27.98,1.0,97.38,0.53,1.42
2021,10,27,15,317.67,260.84,152.53,1.38,27.51,1.12,97.38,0.43,1.45
2021,10,27,16,142.73,152.63,90.26,1.17,26.79,1.19,97.41,0.34,1.34
2021,10,27,17,15.9,6.7,18.02,0.82,25.86,1.24,97.48,0.19,1.15
2021,10,27,18,0.0,0.0,0.0,0.7,25.03,1.26,97.53,-999.0,0.91
2021,10,27,19,0.0,0.0,0.0,0.64,24.86,1.13,97.56,-999.0,0.68
2021,10,27,20,0.0,0.0,0.0,0.53,24.73,1.19,97.59,-999.0,0.54
2021,10,27,21,0.0,0.0,0.0,0.44,24.53,1.19,97.61,-999.0,0.46
2021,10,27,22,0.0,0.0,0.0,0.48,24.32,1.31,97.6,-999.0,0.51
2021,10,27,23,0.0,0.0,0.0,0.65,24.15,1.84,97.56,-999.0,0.68
2021,10,28,0,0.0,0.0,0.0,0.79,24.03,2.3,97.52,-999.0,0.8
2021,10,28,1,0.0,0.0,0.0,0.94,23.83,2.93,97.49,-999.0,0.98
2021,10,28,2,0.0,0.0,0.0,1.03,23.62,3.03,97.47,-999.0,1.13
2021,10,28,3,0.0,0.0,0.0,0.95,23.63,2.68,97.49,-999.0,1.03
2021,10,28,4,0.0,0.0,0.0,0.71,23.84,1.93,97.53,-999.0,0.74
2021,10,28,5,5.93,1.5,7.79,0.24,23.95,1.36,97.57,0.18,0.27
2021,10,28,6,70.88,38.68,49.74,0.2,24.13,1.07,97.6,0.22,0.23
2021,10,28,7,196.12,58.52,139.33,0.08,25.12,1.1,97.64,0.3,0.24
2021,10,28,8,333.12,59.24,209.25,0.41,26.65,1.19,97.66,0.36,0.35
2021,10,28,9,656.08,283.99,345.64,1.02,27.75,1.26,97.64,0.57,1.04
2021,10,28,10,796.83,740.51,239.86,1.44,28.2,1.27,97.6,0.61,1.52
2021,10,28,11,776.47,362.92,353.24,1.68,28.34,1.34,97.55,0.57,1.83
2021,10,28,12,704.42,238.28,328.32,1.85,28.25,1.91,97.46,0.53,2.07
2021,10,28,13,593.3,121.72,342.19,1.96,27.94,2.1,97.39,0.49,2.28
2021,10,28,14,376.95,91.51,218.41,2.01,27.49,2.62,97.35,0.38,2.36
2021,10,28,15,92.85,56.85,59.86,2.0,26.96,2.5,97.33,0.13,2.38
2021,10,28,16,49.28,25.44,40.61,1.87,26.44,2.92,97.35,0.12,2.22
2021,10,28,17,7.35,0.0,8.98,1.61,25.95,3.82,97.4,0.09,2.09
2021,10,28,18,0.0,0.0,0.0,1.64,25.6,5.45,97.49,-999.0,2.35
2021,10,28,19,0.0,0.0,0.0,1.57,25.41,8.38,97.57,-999.0,2.34
2021,10,28,20,0.0,0.0,0.0,1.33,25.2,14.84,97.64,-999.0,2.18
2021,10,28,21,0.0,0.0,0.0,1.05,24.97,21.94,97.68,-999.0,1.92
2021,10,28,22,0.0,0.0,0.0,1.06,24.85,19.22,97.68,-999.0,1.65
2021,10,28,23,0.0,0.0,0.0,1.01,24.92,15.31,97.61,-999.0,1.3
2021,10,29,0,0.0,0.0,0.0,1.05,24.8,15.46,97.54,-999.0,1.34
2021,10,29,1,0.0,0.0,0.0,1.19,24.42,16.18,97.47,-999.0,1.76
2021,10,29,2,0.0,0.0,0.0,0.88,24.18,17.32,97.43,-999.0,1.85
2021,10,29,3,0.0,0.0,0.0,0.71,24.01,18.96,97.44,-999.0,1.68
2021,10,29,4,0.0,0.0,0.0,0.57,23.85,19.19,97.5,-999.0,1.64
2021,10,29,5,4.75,0.0,5.81,0.65,23.56,16.83,97.6,0.14,1.86
2021,10,29,6,79.28,16.06,79.02,0.96,23.15,13.14,97.69,0.24,1.96
2021,10,29,7,197.2,20.47,174.24,1.22,23.02,9.88,97.76,0.3,2.04
2021,10,29,8,325.23,23.73,250.64,1.34,23.34,7.24,97.79,0.35,2.14
2021,10,29,9,492.08,181.69,281.41,1.16,24.38,4.05,97.77,0.43,1.82
2021,10,29,10,711.72,111.61,412.68,0.66,25.89,2.29,97.73,0.55,1.08
2021,10,29,11,732.78,175.3,389.79,0.51,26.99,1.45,97.68,0.54,0.53
2021,10,29,12,695.5,211.42,346.89,0.98,27.12,1.03,97.61,0.53,1.0
2021,10,29,13,614.65,268.94,275.41,1.08,26.82,0.83,97.56,0.51,1.07
2021,10,29,14,527.08,209.11,281.77,0.91,26.5,0.82,97.52,0.53,0.86
2021,10,29,15,291.25,232.44,135.04,0.64,26.1,0.9,97.5,0.4,0.53
2021,10,29,16,145.07,142.16,108.67,0.35,25.61,0.93,97.52,0.35,0.24
2021,10,29,17,17.67,23.09,19.03,0.09,25.09,1.12,97.55,0.21,0.06
2021,10,29,18,0.0,0.0,0.0,0.46,24.57,1.33,97.6,-999.0,0.6
2021,10,29,19,0.0,0.0,0.0,0.91,24.15,1.64,97.65,-999.0,1.23
2021,10,29,20,0.0,0.0,0.0,1.15,24.07,2.64,97.71,-999.0,1.45
2021,10,29,21,0.0,0.0,0.0,1.04,24.5,4.0,97.74,-999.0,1.19
2021,10,29,22,0.0,0.0,0.0,0.83,24.92,5.57,97.72,-999.0,0.92
2021,10,29,23,0.0,0.0,0.0,0.69,24.86,7.12,97.68,-999.0,0.78
2021,10,30,0,0.0,0.0,0.0,0.5,24.49,8.31,97.63,-999.0,0.6
2021,10,30,1,0.0,0.0,0.0,0.41,24.09,8.47,97.58,-999.0,0.53
2021,10,30,2,0.0,0.0,0.0,0.45,23.68,7.85,97.55,-999.0,0.58
2021,10,30,3,0.0,0.0,0.0,0.54,23.33,6.47,97.57,-999.0,0.69
2021,10,30,4,0.0,0.0,0.0,0.75,23.06,5.19,97.64,-999.0,0.92
2021,10,30,5,5.22,0.0,6.39,0.98,22.73,4.24,97.71,0.15,1.21
2021,10,30,6,67.12,0.0,67.37,0.92,22.91,3.78,97.79,0.21,1.31
2021,10,30,7,182.62,0.0,162.87,0.8,23.93,3.12,97.86,0.28,1.23
2021,10,30,8,317.5,26.0,244.25,0.97,24.52,2.14,97.89,0.34,1.21
2021,10,30,9,517.97,22.03,381.04,1.14,25.1,0.81,97.89,0.45,1.27
2021,10,30,10,601.75,71.9,410.73,1.36,25.99,0.64,97.85,0.46,1.44
2021,10,30,11,618.08,78.64,379.62,1.6,26.31,1.64,97.78,0.46,1.68
2021,10,30,12,528.85,81.22,307.33,1.8,26.38,2.67,97.7,0.4,1.9
2021,10,30,13,393.2,62.3,233.02,1.92,26.61,2.7,97.6,0.33,2.05
2021,10,30,14,365.95,86.63,212.46,1.94,26.63,2.38,97.52,0.37,2.11
2021,10,30,15,280.8,74.73,201.08,1.8,26.26,2.47,97.48,0.38,2.04
2021,10,30,16,124.78,62.8,88.96,1.5,25.56,2.66,97.47,0.3,1.77
2021,10,30,17,14.75,13.84,16.01,1.0,24.62,2.63,97.5,0.17,1.3
2021,10,30,18,0.0,0.0,0.0,0.69,23.78,2.14,97.57,-999.0,1.2
2021,10,30,19,0.0,0.0,0.0,0.72,23.54,1.28,97.62,-999.0,1.04
2021,10,30,20,0.0,0.0,0.0,0.61,23.65,0.93,97.68,-999.0,0.76
2021,10,30,21,0.0,0.0,0.0,0.47,23.7,0.97,97.73,-999.0,0.62
2021,10,30,22,0.0,0.0,0.0,0.62,23.45,1.11,97.75,-999.0,0.68
2021,10,30,23,0.0,0.0,0.0,0.89,22.97,1.3,97.7,-999.0,1.15
2021,10,31,0,0.0,0.0,0.0,0.84,22.66,1.36,97.62,-999.0,1.67
2021,10,31,1,0.0,0.0,0.0,0.87,22.51,1.39,97.54,-999.0,1.66
2021,10,31,2,0.0,0.0,0.0,0.6,22.44,1.05,97.51,-999.0,1.3
2021,10,31,3,0.0,0.0,0.0,0.59,22.4,0.67,97.53,-999.0,1.27
2021,10,31,4,0.0,0.0,0.0,0.78,22.38,0.32,97.56,-999.0,1.2
2021,10,31,5,7.7,6.83,9.75,0.87,22.58,0.24,97.6,0.22,1.04
2021,10,31,6,146.4,197.23,88.61,0.98,23.13,0.3,97.64,0.45,1.12
2021,10,31,7,375.88,451.17,182.3,0.94,23.92,0.21,97.68,0.58,1.3
2021,10,31,8,616.92,535.97,226.44,0.96,24.79,0.25,97.69,0.66,1.23
2021,10,31,9,738.08,391.27,345.68,1.24,25.98,0.59,97.67,0.64,1.46
2021,10,31,10,846.7,642.46,381.03,1.65,27.17,0.6,97.61,0.65,1.73
2021,10,31,11,842.62,757.29,385.69,1.88,27.97,1.66,97.53,0.62,1.94
2021,10,31,12,787.8,654.2,368.87,2.0,28.28,2.6,97.43,0.6,2.09
2021,10,31,13,675.3,493.4,307.12,2.03,28.1,4.05,97.36,0.56,2.2
2021,10,31,14,497.12,244.24,273.83,1.99,27.5,5.18,97.32,0.5,2.29
2021,10,31,15,326.67,277.85,159.73,1.85,26.59,6.8,97.32,0.45,2.18
2021,10,31,16,150.6,204.45,102.23,1.62,25.8,8.58,97.35,0.36,2.0
2021,10,31,17,16.73,11.76,20.29,1.43,25.08,9.51,97.4,0.19,2.07
2021,10,31,18,0.0,0.0,0.0,1.36,24.62,9.86,97.47,-999.0,2.34
2021,10,31,19,0.0,0.0,0.0,1.35,24.45,11.09,97.53,-999.0,2.4
2021,10,31,20,0.0,0.0,0.0,1.31,24.32,11.11,97.58,-999.0,2.43
2021,10,31,21,0.0,0.0,0.0,1.35,24.23,10.73,97.6,-999.0,2.45
2021,10,31,22,0.0,0.0,0.0,1.45,24.2,11.58,97.58,-999.0,2.58
2021,10,31,23,0.0,0.0,0.0,1.56,24.19,13.12,97.53,-999.0,2.75
2021,11,1,0,0.0,0.0,0.0,1.63,24.14,17.45,97.5,-999.0,2.83
2021,11,1,1,0.0,0.0,0.0,1.64,24.07,21.58,97.46,-999.0,2.88
2021,11,1,2,0.0,0.0,0.0,1.63,24.02,24.71,97.41,-999.0,2.89
2021,11,1,3,0.0,0.0,0.0,1.69,23.98,32.33,97.38,-999.0,2.95
2021,11,1,4,0.0,0.0,0.0,1.52,23.88,38.96,97.41,-999.0,2.7
2021,11,1,5,2.97,0.0,3.64,1.46,23.8,49.23,97.47,0.08,2.67
2021,11,1,6,84.4,84.01,67.55,1.34,24.0,67.32,97.57,0.26,2.5
2021,11,1,7,337.67,362.87,173.66,1.42,24.51,85.86,97.68,0.52,2.25
2021,11,1,8,109.78,22.89,82.29,1.52,24.81,91.58,97.73,0.12,2.25
2021,11,1,9,80.18,23.24,47.53,1.45,24.87,24.72,97.71,0.07,1.92
2021,11,1,10,137.98,46.26,74.45,1.54,25.31,24.16,97.66,0.11,1.81
2021,11,1,11,175.7,25.22,121.02,1.79,25.64,22.82,97.61,0.13,2.04
2021,11,1,12,282.75,20.52,195.87,1.97,25.91,19.34,97.53,0.21,2.36
2021,11,1,13,422.67,0.32,315.55,1.98,25.94,14.01,97.45,0.35,2.54
2021,11,1,14,382.1,3.07,292.1,1.76,25.74,9.0,97.4,0.38,2.32
2021,11,1,15,260.0,1.28,220.71,1.36,25.51,5.62,97.4,0.36,1.85
2021,11,1,16,113.47,16.89,112.68,1.1,25.29,3.84,97.44,0.27,1.64
2021,11,1,17,14.02,0.0,17.14,0.75,24.81,3.41,97.5,0.16,1.33
2021,11,1,18,0.0,0.0,0.0,0.46,24.41,4.0,97.57,-999.0,0.82
2021,11,1,19,0.0,0.0,0.0,0.35,24.44,5.06,97.64,-999.0,0.6
2021,11,1,20,0.0,0.0,0.0,0.77,24.27,5.34,97.68,-999.0,0.95
2021,11,1,21,0.0,0.0,0.0,1.0,24.04,4.88,97.69,-999.0,1.21
2021,11,1,22,0.0,0.0,0.0,1.09,23.84,4.16,97.66,-999.0,1.4
2021,11,1,23,0.0,0.0,0.0,1.1,23.74,4.23,97.6,-999.0,1.43
2021,11,2,0,0.0,0.0,0.0,1.15,23.74,4.49,97.53,-999.0,1.46
2021,11,2,1,0.0,0.0,0.0,1.28,23.67,4.25,97.45,-999.0,1.59
2021,11,2,2,0.0,0.0,0.0,1.42,23.5,3.66,97.4,-999.0,1.82
2021,11,2,3,0.0,0.0,0.0,1.47,23.38,2.89,97.4,-999.0,1.93
2021,11,2,4,0.0,0.0,0.0,1.23,23.56,1.98,97.46,-999.0,1.53
2021,11,2,5,6.78,4.06,8.94,0.57,24.25,1.57,97.55,0.19,0.67
2021,11,2,6,145.07,142.32,106.11,0.43,24.78,1.41,97.64,0.44,0.44
2021,11,2,7,363.42,378.24,176.72,0.75,25.2,1.35,97.72,0.56,0.9
2021,11,2,8,594.78,528.67,215.57,0.7,25.85,1.13,97.75,0.64,0.79
2021,11,2,9,771.9,541.98,258.82,1.01,27.3,0.63,97.71,0.67,0.9
2021,11,2,10,934.92,664.32,250.28,1.4,28.2,0.24,97.63,0.72,1.25
2021,11,2,11,864.92,556.52,249.16,1.8,28.7,0.15,97.53,0.64,1.73
2021,11,2,12,801.8,608.12,223.56,2.11,28.9,0.31,97.4,0.61,2.18
2021,11,2,13,667.08,457.53,230.44,2.21,28.78,0.7,97.32,0.56,2.44
2021,11,2,14,481.27,470.09,168.79,2.17,28.15,1.63,97.28,0.48,2.55
2021,11,2,15,259.0,255.56,124.76,2.02,27.37,2.54,97.28,0.35,2.45
2021,11,2,16,127.38,136.42,76.92,1.74,26.54,3.3,97.3,0.31,2.15
2021,11,2,17,14.77,30.1,16.82,1.45,25.74,3.99,97.38,0.17,2.02
2021,11,2,18,0.0,0.0,0.0,1.41,25.26,5.08,97.46,-999.0,2.24
2021,11,2,19,0.0,0.0,0.0,1.53,25.05,7.09,97.56,-999.0,2.36
2021,11,2,20,0.0,0.0,0.0,1.52,24.83,10.69,97.63,-999.0,2.36
2021,11,2,21,0.0,0.0,0.0,1.45,24.6,17.24,97.68,-999.0,2.32
2021,11,2,22,0.0,0.0,0.0,1.4,24.37,23.74,97.69,-999.0,2.3
2021,11,2,23,0.0,0.0,0.0,1.37,24.12,26.63,97.64,-999.0,2.3
2021,11,3,0,0.0,0.0,0.0,1.25,23.91,24.77,97.59,-999.0,2.24
2021,11,3,1,0.0,0.0,0.0,1.11,23.75,21.72,97.52,-999.0,2.11
2021,11,3,2,0.0,0.0,0.0,1.08,23.63,19.87,97.47,-999.0,2.06
2021,11,3,3,0.0,0.0,0.0,1.03,23.56,19.27,97.46,-999.0,1.97
2021,11,3,4,0.0,0.0,0.0,0.96,23.56,16.77,97.5,-999.0,1.87
2021,11,3,5,7.35,5.74,9.59,0.82,23.52,13.07,97.56,0.2,1.74
2021,11,3,6,156.48,199.17,96.89,0.81,23.87,8.51,97.61,0.48,1.51
2021,11,3,7,393.25,512.0,158.91,0.77,24.72,5.17,97.67,0.6,1.1
